Plant Id,Plant Name,Operator Name,Operator Id,Plant State,Census Region,NERC Region,NAICS Code,Sector Number,Sector Name,Generator Id,January,February,March,April,May,June,July,August,September,October,November,December,Yearly_generation,BA_CODE,YEAR
57037,Ratcliffe,Mississippi Power Co,12686,MS,ESC,SERC,22,1,Electric Utility,1A,"129,254","89,267","98,699","77,709","69,692","90,553","135,651","132,378","121,247","133,688","105,881","125,999",1310018.00,SOCO,2022
57037,Ratcliffe,Mississippi Power Co,12686,MS,ESC,SERC,22,1,Electric Utility,1B,"129,970","99,051","111,747","108,354","76,279","90,557","135,296","132,162","114,195","133,604","106,351","124,849",1362415.00,SOCO,2022
57037,Ratcliffe,Mississippi Power Co,12686,MS,ESC,SERC,22,1,Electric Utility,1C,"136,773","98,298","113,358","107,107","89,866","118,548","178,126","165,969","137,090","156,094","119,892","132,618",1553739.00,SOCO,2022
57046,Archer Daniels Midland Columbus,Archer Daniels Midland Co,772,NE,WNC,MRO,311,7,Industrial NAICS Cogen,GEN1,"31,158","26,154","30,721",73,"27,680","25,625","27,566","24,862","18,381","13,480","28,537","30,759",284996.00,SWPP,2022
57072,Granite City Works,United States Steel Granite City Works,56364,IL,ENC,SERC,3311,7,Industrial NAICS Cogen,G-1,"38,584","43,602","49,428","49,136","50,841","47,885","43,187","48,738","47,901","38,729","47,573","43,153",548757.00,MISO,2022
57073,Ivanpah 2,NRG Energy Services,57499,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,ST1,5,0,8,652,962,867,"1,252",598,476,753,430,11,6014.00,CISO,2022
57074,Ivanpah 1,NRG Energy Services,57499,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,ST1,297,93,739,676,389,525,835,706,309,388,195,22,5174.00,CISO,2022
57075,Ivanpah 3,NRG Energy Services,57499,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,ST1,144,229,760,358,804,571,915,667,293,406,198,7,5352.00,CISO,2022
57122,UCI Facilities Management Central Plant,University of California Irvine,56427,CA,PACC,WECC,611,5,Commercial NAICS Cogen,CTG1,"9,011","8,435","8,695","9,221","9,338","7,170","9,206","9,903","8,860","9,786","8,962","4,437",103024.00,CISO,2022
57122,UCI Facilities Management Central Plant,University of California Irvine,56427,CA,PACC,WECC,611,5,Commercial NAICS Cogen,STG1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,CISO,2022
57138,Savannah River Site Biomass Cogen,Ameresco,56476,SC,SAT,SERC,22,3,NAICS-22 Cogen,1,"5,929","6,944","7,026","5,999","7,086","8,605","8,127","7,356","8,121","5,989","6,521","6,681",84384.00,SCEG,2022
57185,Cricket Valley Energy,Cricket Valley Energy Center LLC,56534,NY,MAT,NPCC,22,2,NAICS-22 Non-Cogen,U001,"2,089","15,048","34,905","76,869","61,509","61,430","75,394","80,263","54,436","86,607","60,688","8,204",617442.00,NYIS,2022
57185,Cricket Valley Energy,Cricket Valley Energy Center LLC,56534,NY,MAT,NPCC,22,2,NAICS-22 Non-Cogen,U002,0,"22,128","31,924","83,978","71,573","72,614","82,875","85,273","79,846","81,174","15,974","50,877",678236.00,NYIS,2022
57185,Cricket Valley Energy,Cricket Valley Energy Center LLC,56534,NY,MAT,NPCC,22,2,NAICS-22 Non-Cogen,U003,0,"3,169","46,492","69,607","64,939","63,730","76,387","81,071","75,590","79,158","81,510","31,234",672887.00,NYIS,2022
57185,Cricket Valley Energy,Cricket Valley Energy Center LLC,56534,NY,MAT,NPCC,22,2,NAICS-22 Non-Cogen,U004,"3,476","26,998","63,315","135,703","107,321","109,829","135,804","142,336","95,227","153,226","109,025","14,004",1096264.00,NYIS,2022
57185,Cricket Valley Energy,Cricket Valley Energy Center LLC,56534,NY,MAT,NPCC,22,2,NAICS-22 Non-Cogen,U005,0,"39,239","56,647","146,605","125,320","128,347","149,357","154,054","140,413","141,414","28,222","96,573",1206191.00,NYIS,2022
57185,Cricket Valley Energy,Cricket Valley Energy Center LLC,56534,NY,MAT,NPCC,22,2,NAICS-22 Non-Cogen,U006,0,"5,851","83,920","121,385","113,512","113,628","135,957","144,190","131,566","139,145","144,327","57,710",1191191.00,NYIS,2022
57241,Deerhaven Renewable,Gainesville Regional Utilities,6909,FL,SAT,SERC,22,1,Electric Utility,1,"2,514","44,306","50,533","55,711","57,532","44,574","65,406","63,828","60,767","43,429","59,059","62,220",609879.00,GVL,2022
57349,Garrison Energy Center LLC,Garrison Energy Center LLC,56691,DE,SAT,RFC,22,2,NAICS-22 Non-Cogen,CTG1,"19,059","81,362","35,660","67,594","33,450","73,105","101,624","113,589","57,005","49,838","98,078","75,033",805397.00,PJM,2022
57349,Garrison Energy Center LLC,Garrison Energy Center LLC,56691,DE,SAT,RFC,22,2,NAICS-22 Non-Cogen,STG2,"10,074","42,368","17,997","37,102","18,541","41,046","61,988","68,492","32,836","27,401","54,009","40,095",451949.00,PJM,2022
57564,Algonquin Power Sanger LLC,Algonquin Power Sanger LLC,56905,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,CTG,"10,861","10,622","12,188","16,908","11,996","20,953","25,130","29,781","9,796",641,0,0,148876.00,CISO,2022
57564,Algonquin Power Sanger LLC,Algonquin Power Sanger LLC,56905,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,STG2,"2,016","1,929","2,016","3,174","2,271","4,095","4,928","5,790","1,754",118,0,0,28091.00,CISO,2022
57584,University of California San Diego Hybrid,University of California San Diego,56918,CA,PACC,WECC,611,5,Commercial NAICS Cogen,NT2,"9,559","8,159","9,888","8,556","9,760","9,508","9,782","7,710","8,838","8,640","7,843","9,834",108077.00,CISO,2022
57584,University of California San Diego Hybrid,University of California San Diego,56918,CA,PACC,WECC,611,5,Commercial NAICS Cogen,ST1,"9,559","8,159","9,888","8,556",634,874,922,"7,710","8,838","8,640","7,843","9,834",81457.00,CISO,2022
57584,University of California San Diego Hybrid,University of California San Diego,56918,CA,PACC,WECC,611,5,Commercial NAICS Cogen,STG,361,164,417,480,"9,760","9,508","9,782",282,449,433,269,561,32466.00,CISO,2022
57653,Oregon State University Energy Center,Oregon State University,56968,OR,PACC,WECC,611,5,Commercial NAICS Cogen,CTG,"2,797","3,620","3,879","3,828","3,596","1,022","3,632","3,686","3,566","3,950","3,500","4,207",41283.00,BPAT,2022
57653,Oregon State University Energy Center,Oregon State University,56968,OR,PACC,WECC,611,5,Commercial NAICS Cogen,STG,0,0,0,0,0,0,0,0,0,0,0,0,0.00,BPAT,2022
57664,Astoria Energy II,Astoria Energy II LLC,56991,NY,MAT,NPCC,22,2,NAICS-22 Non-Cogen,CT3,"100,170","46,561","54,751","106,587","106,648","101,786","113,276","114,807","82,633","83,105","83,333","73,708",1067365.00,NYIS,2022
57664,Astoria Energy II,Astoria Energy II LLC,56991,NY,MAT,NPCC,22,2,NAICS-22 Non-Cogen,CT4,"84,502","72,303","54,053","105,474","103,483","96,354","114,591","115,839","82,227","91,617","102,224","89,657",1112324.00,NYIS,2022
57664,Astoria Energy II,Astoria Energy II LLC,56991,NY,MAT,NPCC,22,2,NAICS-22 Non-Cogen,ST2,"100,919","69,057","71,258","139,307","138,294","128,785","163,125","162,369","112,061","110,668","116,269","94,278",1406390.00,NYIS,2022
57703,Cheyenne Prairie Generating Station,Black Hills Service Company LLC,56771,WY,MTN,WECC,22,1,Electric Utility,01A,"10,244","2,996","7,549","10,829","7,592","5,573","5,447","7,486","5,618","10,081","14,492","14,587",102494.00,WACM,2022
57703,Cheyenne Prairie Generating Station,Black Hills Service Company LLC,56771,WY,MTN,WECC,22,1,Electric Utility,01B,"11,109","5,022","4,540","5,720","3,712","5,059","13,119","11,298","7,705","9,613","11,168","13,389",101454.00,WACM,2022
57703,Cheyenne Prairie Generating Station,Black Hills Service Company LLC,56771,WY,MTN,WECC,22,1,Electric Utility,01C,"6,977","2,645","3,547","5,487","3,528","3,318","5,796","5,837","4,329","6,327","8,282","9,901",65974.00,WACM,2022
57794,St Joseph Energy Center,St Joseph Energy Center LLC,57109,IN,ENC,RFC,22,2,NAICS-22 Non-Cogen,CT1,"153,099","122,490","134,259","132,973","101,321","123,959","142,919","147,349","159,019","169,936","77,085","175,343",1639752.00,PJM,2022
57794,St Joseph Energy Center,St Joseph Energy Center LLC,57109,IN,ENC,RFC,22,2,NAICS-22 Non-Cogen,CT2,"151,811","123,108","132,984","130,451","101,591","120,624","142,323","148,108","160,945","172,354","74,986","159,547",1618832.00,PJM,2022
57794,St Joseph Energy Center,St Joseph Energy Center LLC,57109,IN,ENC,RFC,22,2,NAICS-22 Non-Cogen,ST1,"151,773","124,322","137,725","137,422","111,040","136,647","160,322","163,969","173,430","180,379","80,102","168,818",1725949.00,PJM,2022
57804,Middlebury College,Middlebury College Biomass,57123,VT,NEW,NPCC,611,5,Commercial NAICS Cogen,2,363,314,243,263,0,0,0,0,0,0,0,0,1182.00,ISNE,2022
57804,Middlebury College,Middlebury College Biomass,57123,VT,NEW,NPCC,611,5,Commercial NAICS Cogen,3,0,0,51,2,228,85,78,158,119,187,197,263,1369.00,ISNE,2022
57839,Woodbridge Energy Center,Woodbridge Energy Center,57166,NJ,MAT,RFC,22,2,NAICS-22 Non-Cogen,CT001,"54,983","100,450","122,071","118,944","54,735","106,520","140,463","145,167","132,038","136,312","122,937","102,169",1336789.00,PJM,2022
57839,Woodbridge Energy Center,Woodbridge Energy Center,57166,NJ,MAT,RFC,22,2,NAICS-22 Non-Cogen,CT002,"78,972","103,644","129,957","124,257","72,680","119,727","132,430","141,989","133,031","138,455","125,257","102,075",1402474.00,PJM,2022
57839,Woodbridge Energy Center,Woodbridge Energy Center,57166,NJ,MAT,RFC,22,2,NAICS-22 Non-Cogen,ST001,"79,033","116,698","141,346","146,054","76,938","139,699","184,634","193,603","161,264","168,360","151,493","123,739",1682861.00,PJM,2022
57898,Palm Beach Renewable Energy Facility 2,Solid Waste Authority of Palm Beach Co,17445,FL,SAT,SERC,22,2,NAICS-22 Non-Cogen,GEN2,"48,802","49,503","53,728","34,948","3,692","46,743","47,758","41,859","48,226","34,867","20,216","46,614",476956.00,FPL,2022
57901,El Segundo Energy Center LLC,"El Segundo Energy Center, LLC",63227,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,5,326,"5,085","2,571",392,"4,166","3,889","6,700","11,528","23,018","11,841","36,033","10,486",116035.00,CISO,2022
57901,El Segundo Energy Center LLC,"El Segundo Energy Center, LLC",63227,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,6,0,"1,595",760,144,"1,419","1,287","2,244","3,394","9,844","4,287","12,561","3,229",40764.00,CISO,2022
57901,El Segundo Energy Center LLC,"El Segundo Energy Center, LLC",63227,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,7,305,"2,295","5,680","3,694","7,373","2,890","7,211","14,856","3,670","13,066","7,036","17,170",85246.00,CISO,2022
57901,El Segundo Energy Center LLC,"El Segundo Energy Center, LLC",63227,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,8,111,855,"2,362","1,156","2,676",920,"2,362","4,839","1,356","5,212","2,586","6,275",30710.00,CISO,2022
57908,Central Utility Plant Cincinnati,University of Cincinnati,57281,OH,ENC,RFC,611,5,Commercial NAICS Cogen,CTG1,"8,067","5,825","6,619","4,856","8,849","8,626","8,744","8,218","7,757","8,204","6,136","7,735",89636.00,PJM,2022
57908,Central Utility Plant Cincinnati,University of Cincinnati,57281,OH,ENC,RFC,611,5,Commercial NAICS Cogen,CTG2,"8,062","6,678","7,876","6,975","7,988","8,681","8,855","8,966","8,650","7,791","5,002","7,221",92746.00,PJM,2022
57908,Central Utility Plant Cincinnati,University of Cincinnati,57281,OH,ENC,RFC,611,5,Commercial NAICS Cogen,STG,0,588,468,0,"3,091","5,319","6,044","3,508","4,808",0,0,0,23826.00,PJM,2022
57909,Piedmont Green Power,Piedmont Green Power LLC,57282,GA,SAT,SERC,22,2,NAICS-22 Non-Cogen,GEN1,"39,412","35,792","39,139","12,590","34,484","30,848","38,785","38,263","35,591","14,306","38,899","39,945",398054.00,SOCO,2022
57914,Sidney MT Plant,Sidney Sugars Incorporated,57296,MT,MTN,MRO,311,7,Industrial NAICS Cogen,1,801,329,0,0,0,0,0,0,0,686,753,810,3379.00,NWMT,2022
57914,Sidney MT Plant,Sidney Sugars Incorporated,57296,MT,MTN,MRO,311,7,Industrial NAICS Cogen,2,695,271,0,0,0,0,0,0,0,538,327,532,2363.00,NWMT,2022
57919,Sonoco Products Co,Sonoco Products Co,57302,SC,SAT,SERC,32213,7,Industrial NAICS Cogen,2,0,0,0,0,0,0,0,0,0,0,0,0,0.00,CPLE,2022
57919,Sonoco Products Co,Sonoco Products Co,57302,SC,SAT,SERC,32213,7,Industrial NAICS Cogen,3,"1,369","1,027","1,063","1,196",-443,655,403,461,"1,112",226,-348,-349,6372.00,CPLE,2022
57919,Sonoco Products Co,Sonoco Products Co,57302,SC,SAT,SERC,32213,7,Industrial NAICS Cogen,4,"3,029","-1,044","3,143","1,688","4,670","6,101","1,616",-268,-512,-405,-343,941,18616.00,CPLE,2022
57928,SIUC,Southern Illinois University Carbondale,57306,IL,ENC,SERC,611,5,Commercial NAICS Cogen,GEN5,621,438,414,354,618,731,802,827,797,529,361,552,7044.00,MISO,2022
57929,East Campus Utility Plant,University of Cincinnati,57281,OH,ENC,RFC,611,4,Commercial NAICS Non-Cogen,STG,0,0,0,0,0,0,0,0,0,0,0,0,0.00,PJM,2022
57937,Western Sugar Coop - Scottsbluff,Western Sugar Cooperative,57315,NE,WNC,MRO,311,7,Industrial NAICS Cogen,SCBF,"3,097","2,800","2,659",619,0,0,0,0,0,0,0,0,9175.00,SWPP,2022
57949,MSC Sebewaing,Michigan Sugar Company,57324,MI,ENC,RFC,311,7,Industrial NAICS Cogen,1,225,183,222,2,0,0,0,0,0,0,0,0,632.00,MISO,2022
57949,MSC Sebewaing,Michigan Sugar Company,57324,MI,ENC,RFC,311,7,Industrial NAICS Cogen,2,0,0,0,0,0,0,0,0,0,0,0,0,0.00,MISO,2022
57950,MSC Croswell,Michigan Sugar Company,57324,MI,ENC,RFC,311,7,Industrial NAICS Cogen,1,113,112,0,0,0,0,0,0,0,0,0,0,225.00,MISO,2022
57953,Roquette America,Roquette America,57332,IA,WNC,MRO,311,7,Industrial NAICS Cogen,GT,533,0,"12,113","15,540","7,970","14,053","23,784","24,410","13,115","18,036",.,217,129771.00,MISO,2022
57953,Roquette America,Roquette America,57332,IA,WNC,MRO,311,7,Industrial NAICS Cogen,HRSG,0,0,0,0,0,0,0,0,0,0,.,0,0.00,MISO,2022
57953,Roquette America,Roquette America,57332,IA,WNC,MRO,311,7,Industrial NAICS Cogen,ST,0,0,0,0,0,0,0,0,0,0,.,0,0.00,MISO,2022
57966,Southeast Steam Plant,Veolia Energy,57341,MN,WNC,MRO,611,5,Commercial NAICS Cogen,SSP,21,0,0,0,0,0,0,0,0,0,0,0,21.00,MISO,2022
57978,Lodi Energy Center,Northern California Power Agny,40613,CA,PACC,WECC,22,1,Electric Utility,CT1,"36,668","20,004",0,0,0,"10,546","33,526","86,578","65,117","65,522","107,809","126,270",552040.00,CISO,2022
57978,Lodi Energy Center,Northern California Power Agny,40613,CA,PACC,WECC,22,1,Electric Utility,ST1,"19,029","9,588",0,0,0,"4,483","17,086","47,001","34,942","35,401","55,777","64,959",288266.00,CISO,2022
58001,Panda Temple Power Station,PPG - O&M Panda Temple Power LLC,57377,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,CTG-1,"62,865","102,571","61,146","101,461","103,957","116,736","120,195","137,441","128,397","110,541",0,"68,188",1113498.00,ERCO,2022
58001,Panda Temple Power Station,PPG - O&M Panda Temple Power LLC,57377,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,CTG-2,"61,311","102,571","60,172","101,011","101,491","114,441","116,607","133,291","124,662","109,112",0,"71,675",1096344.00,ERCO,2022
58001,Panda Temple Power Station,PPG - O&M Panda Temple Power LLC,57377,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,CTG-3,"51,444","55,620","6,790","65,430","62,790","124,461","139,563","139,900","135,851","94,323","1,484","54,861",932517.00,ERCO,2022
58001,Panda Temple Power Station,PPG - O&M Panda Temple Power LLC,57377,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,CTG-4,"50,566","55,311","6,717","66,585","62,390","124,994","141,277","141,519","137,282","94,991","1,143","54,661",937436.00,ERCO,2022
58001,Panda Temple Power Station,PPG - O&M Panda Temple Power LLC,57377,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,STG-1,"81,250","139,605","82,964","143,897","154,281","171,771","173,078","199,032","182,642","169,730",0,"102,203",1600453.00,ERCO,2022
58001,Panda Temple Power Station,PPG - O&M Panda Temple Power LLC,57377,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,STG-2,"66,649","76,811","9,949","97,436","98,455","203,220","198,167","199,832","191,067","123,896","1,501","82,941",1349924.00,ERCO,2022
58005,Panda Sherman Power Station,PPG - O&M Panda Sherman Power LLC,57379,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,CTG-1,"54,584","44,398","58,715","24,947","79,289","114,474","114,606","134,629","101,875","62,398","84,314","64,497",938726.00,ERCO,2022
58005,Panda Sherman Power Station,PPG - O&M Panda Sherman Power LLC,57379,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,CTG-2,"56,473","47,302","60,465","26,156","81,220","115,393","131,196","134,689","102,684","61,787","52,439","61,209",931013.00,ERCO,2022
58005,Panda Sherman Power Station,PPG - O&M Panda Sherman Power LLC,57379,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,STG-1,"75,298","62,370","81,299","35,735","118,320","170,688","185,543","203,383","151,092","79,741","96,275","90,622",1350366.00,ERCO,2022
58007,Brea Expansion Plant,Brea Power II,57384,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,G1,"3,933","3,614","3,954","3,199","3,896","3,733","3,909","3,858","3,704","3,841","3,735","3,804",45180.00,CISO,2022
58007,Brea Expansion Plant,Brea Power II,57384,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,G2,"4,092","3,703","4,052","3,098","3,893","3,724","3,970","4,034","3,862","4,019","3,985","4,014",46446.00,CISO,2022
58007,Brea Expansion Plant,Brea Power II,57384,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,G3,"3,910","3,623","3,960","3,222","3,936","3,803","3,964","3,895","3,735","3,872","3,884","3,940",45744.00,CISO,2022
58007,Brea Expansion Plant,Brea Power II,57384,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,G4,"4,049","3,614","3,952","3,244","3,940","3,790","4,009","3,946","3,767","3,963","3,879","3,985",46138.00,CISO,2022
58007,Brea Expansion Plant,Brea Power II,57384,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,G5,"5,973","5,569","6,101","5,037","6,207","5,874","6,006","6,028","5,669","6,025","6,014","6,195",70698.00,CISO,2022
58066,"PCA, Filer City Mill","PCA, Filer City Mill",57442,MI,ENC,RFC,322,7,Industrial NAICS Cogen,TG2,"3,391","3,410","3,867","3,484","3,342","3,077","2,839","2,770","1,598","2,884","3,371","3,682",37714.00,MISO,2022
58066,"PCA, Filer City Mill","PCA, Filer City Mill",57442,MI,ENC,RFC,322,7,Industrial NAICS Cogen,TG3,"5,882","5,004","5,141","4,310","3,808","3,341","3,315","4,331","2,479","3,876","4,679","4,529",50695.00,MISO,2022
58079,Newark Energy Center,"Newark Energy Center, LLC",57457,NJ,MAT,RFC,22,2,NAICS-22 Non-Cogen,GT-1,"23,965","84,115","116,303","141,872","99,717","131,213","150,578","150,247","135,384","146,804","142,430","99,623",1422251.00,PJM,2022
58079,Newark Energy Center,"Newark Energy Center, LLC",57457,NJ,MAT,RFC,22,2,NAICS-22 Non-Cogen,GT-2,"16,008","64,388","128,665","145,147","115,722","138,942","152,043","151,610","149,486","154,057","122,888","116,129",1455085.00,PJM,2022
58079,Newark Energy Center,"Newark Energy Center, LLC",57457,NJ,MAT,RFC,22,2,NAICS-22 Non-Cogen,STG-1,"22,658","80,997","134,319","158,583","122,224","160,360","188,445","178,028","155,998","165,258","146,119","117,713",1630702.00,PJM,2022
58081,Western Sugar Coop- Ft Morgan,Western Sugar Cooperative,57315,CO,MTN,WECC,311,7,Industrial NAICS Cogen,ATB-2,728,"1,235","1,534",957,"1,148",478,0,0,0,291,"1,160","1,441",8972.00,PSCO,2022
58151,Central Utility Plant - Texas A&M,"Texas A&M, Utilities & Energy Services",58113,TX,WSC,TRE,611,5,Commercial NAICS Cogen,GTG01,0,0,0,423,"13,180","18,408","20,390","20,266","19,567","1,351",723,786,95094.00,ERCO,2022
58151,Central Utility Plant - Texas A&M,"Texas A&M, Utilities & Energy Services",58113,TX,WSC,TRE,611,5,Commercial NAICS Cogen,STG02,"1,573","2,243","1,997","2,437","1,917","2,179","2,389","1,931","2,437","1,608","2,138","2,011",24859.00,ERCO,2022
58151,Central Utility Plant - Texas A&M,"Texas A&M, Utilities & Energy Services",58113,TX,WSC,TRE,611,5,Commercial NAICS Cogen,STG04,0,0,0,0,0,0,0,0,0,0,0,0,0.00,ERCO,2022
58159,UCONN Cogen Facility,University of Connecticut,58130,CT,NEW,NPCC,611,5,Commercial NAICS Cogen,CGT1,"1,828","2,380",980,"1,179",519,"1,686","1,676","1,477","3,031","2,269","2,160","1,233",20418.00,ISNE,2022
58159,UCONN Cogen Facility,University of Connecticut,58130,CT,NEW,NPCC,611,5,Commercial NAICS Cogen,CGT2,"4,123","4,018","4,296","3,926",667,"4,177","4,441","4,695","2,867","3,676","3,655","4,363",44904.00,ISNE,2022
58159,UCONN Cogen Facility,University of Connecticut,58130,CT,NEW,NPCC,611,5,Commercial NAICS Cogen,CGT3,"4,132","3,043","4,227","3,935",98,"4,052","4,566","4,696","4,594","3,623","3,445","4,402",44813.00,ISNE,2022
58159,UCONN Cogen Facility,University of Connecticut,58130,CT,NEW,NPCC,611,5,Commercial NAICS Cogen,STG1,248,823,913,933,0,0,746,691,675,494,663,784,6970.00,ISNE,2022
58183,Prairie Horizon Agri Energy,Prairie Horizon Agri Energy LLC,58157,KS,WNC,MRO,325193,7,Industrial NAICS Cogen,T5741,0,0,0,0,0,0,0,0,369,413,0,0,782.00,SWPP,2022
58193,Bonanza BioEnergy LLC,Bonanza BioEnergy LLC,58166,KS,WNC,MRO,325,7,Industrial NAICS Cogen,ST96,127,243,304,279,357,421,452,442,255,419,350,363,4012.00,SWPP,2022
58194,West Campus Steam Plant,Penn State University,58159,PA,MAT,RFC,611,5,Commercial NAICS Cogen,WC 4,"1,149",803,907,"1,501",807,113,0,6,199,837,"1,058","1,505",8886.00,PJM,2022
58194,West Campus Steam Plant,Penn State University,58159,PA,MAT,RFC,611,5,Commercial NAICS Cogen,WC 5,852,818,258,0,0,364,275,312,0,0,0,0,2879.00,PJM,2022
58194,West Campus Steam Plant,Penn State University,58159,PA,MAT,RFC,611,5,Commercial NAICS Cogen,WC 6,.,.,0,0,0,0,0,6,0,0,0,11,16.00,PJM,2022
58197,POET Biorefining Lake Crystal,POET Biorefining Lake Crystal,58163,MN,WNC,MRO,325,7,Industrial NAICS Cogen,2,597,0,178,0,511,656,422,0,0,0,0,0,2364.00,MISO,2022
58198,Parnassus Central Utility Plant,University of California-San Francisco,58171,CA,PACC,WECC,611,5,Commercial NAICS Cogen,GTG1,"2,120","2,012","2,114","2,580","2,296","2,293","2,372","2,544","2,432","2,356","1,915","1,981",27015.00,CISO,2022
58198,Parnassus Central Utility Plant,University of California-San Francisco,58171,CA,PACC,WECC,611,5,Commercial NAICS Cogen,GTG2,"3,194","2,845","3,188","2,922","3,107","3,061","3,031","3,142","3,057","3,109","2,955","2,791",36402.00,CISO,2022
58198,Parnassus Central Utility Plant,University of California-San Francisco,58171,CA,PACC,WECC,611,5,Commercial NAICS Cogen,STG1,685,592,621,216,560,478,451,407,421,445,651,904,6431.00,CISO,2022
58199,Arizona State University CHP,Energy Center Phoenix LLC,58172,AZ,MTN,WECC,611,5,Commercial NAICS Cogen,G1,"2,821","2,547","2,821",975,"2,745","3,623","4,420","5,054","3,833","3,387","2,431","2,821",37478.00,AZPS,2022
58205,Grand Ave Plant,Yolo County of,56751,MO,WNC,MRO,22,3,NAICS-22 Cogen,1,"3,231","1,840","2,456","2,628","2,687","3,142","3,622","3,180","3,450","3,487","3,502","3,773",36998.00,SWPP,2022
58207,Central Utility Plant at White Oak,GSA Metropolitan Service Center,58178,MD,SAT,RFC,921,5,Commercial NAICS Cogen,G12,0,0,0,0,0,0,0,0,0,0,0,0,0.00,PJM,2022
58207,Central Utility Plant at White Oak,GSA Metropolitan Service Center,58178,MD,SAT,RFC,921,5,Commercial NAICS Cogen,G7,"1,701",250,"1,587","1,315","1,409","1,605",660,341,856,"2,887","3,144",0,15756.00,PJM,2022
58207,Central Utility Plant at White Oak,GSA Metropolitan Service Center,58178,MD,SAT,RFC,921,5,Commercial NAICS Cogen,G8,"2,086","2,861","1,989","2,098","1,941","1,789","2,938","3,017","2,589",685,264,"3,531",25787.00,PJM,2022
58215,Lee Combined Cycle Plant,Duke Energy Progress - (NC),3046,NC,SAT,SERC,22,1,Electric Utility,1A,"137,638","119,371","118,789","2,329","6,791","61,814","123,423","125,765","107,940","129,457","126,742","138,388",1198447.00,DUK,2022
58215,Lee Combined Cycle Plant,Duke Energy Progress - (NC),3046,NC,SAT,SERC,22,1,Electric Utility,1B,"136,634","117,910","117,362","34,188","82,418","65,498","124,285","120,346","113,683","105,073","129,800","137,639",1284836.00,DUK,2022
58215,Lee Combined Cycle Plant,Duke Energy Progress - (NC),3046,NC,SAT,SERC,22,1,Electric Utility,1C,"136,909","118,448","118,623","35,262","84,177","67,361","125,898","125,765","114,889","129,882","130,919","139,318",1327451.00,DUK,2022
58215,Lee Combined Cycle Plant,Duke Energy Progress - (NC),3046,NC,SAT,SERC,22,1,Electric Utility,ST1,"256,834","223,885","191,923",-328,-403,"35,009","274,430","269,187","237,158","224,565","254,153","263,899",2230312.00,DUK,2022
58236,Marshalltown Generating Station,Interstate Power and Light Co,9417,IA,WNC,MRO,22,1,Electric Utility,CTG1,"87,397","41,231","68,700","22,196","66,220","94,489","121,917","122,194","93,643","47,849","32,199","77,424",875459.00,MISO,2022
58236,Marshalltown Generating Station,Interstate Power and Light Co,9417,IA,WNC,MRO,22,1,Electric Utility,CTG2,"86,051","48,926","70,813","26,063","64,580","90,015","112,506","106,086","87,310","36,974","52,997","64,365",846686.00,MISO,2022
58236,Marshalltown Generating Station,Interstate Power and Light Co,9417,IA,WNC,MRO,22,1,Electric Utility,STG1,"99,049","50,384","80,170","27,277","79,990","111,938","137,313","133,457","105,890","48,143","47,192","81,067",1001870.00,MISO,2022
58260,Brunswick County Power Station,Virginia Electric & Power Co,19876,VA,SAT,SERC,22,1,Electric Utility,CT01,"627,159","369,194","824,016","427,043","7,463","791,441","906,353","941,605","928,067","862,992","88,777","453,906",7228016.00,PJM,2022
58260,Brunswick County Power Station,Virginia Electric & Power Co,19876,VA,SAT,SERC,22,1,Electric Utility,CT02,0,0,0,0,0,0,0,0,0,0,0,0,0.00,PJM,2022
58260,Brunswick County Power Station,Virginia Electric & Power Co,19876,VA,SAT,SERC,22,1,Electric Utility,CT03,0,0,0,0,0,0,0,0,0,0,0,0,0.00,PJM,2022
58260,Brunswick County Power Station,Virginia Electric & Power Co,19876,VA,SAT,SERC,22,1,Electric Utility,ST01,0,0,0,0,0,0,0,0,0,0,0,0,0.00,PJM,2022
58420,Hamilton Liberty,Hamilton Liberty O&M LLC,58417,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,GEN1,"221,129","242,788","267,773","168,283","244,584","247,252","270,892","265,136","238,061","264,610","221,215","299,342",2951065.00,PJM,2022
