Region,State,Plant,ORSPL,Unit,Full Name,County,Generation
Mid-Atlantic,OH,West Lorain,2869,3,West Lorain 3,Lorain County,448.04
Mid-Atlantic,OH,West Lorain,2869,4,West Lorain 4,Lorain County,749.35
Mid-Atlantic,OH,West Lorain,2869,5,West Lorain 5,Lorain County,952.38
Mid-Atlantic,OH,West Lorain,2869,6,West Lorain 6,Lorain County,821.91
Mid-Atlantic,OH,West Lorain,2869,1A,West Lorain 1A,Lorain County,171
Mid-Atlantic,OH,West Lorain,2869,1B,West Lorain 1B,Lorain County,187
Mid-Atlantic,OH,Kyger Creek,2876,1,Kyger Creek 1,Gallia County,1438929.03
Mid-Atlantic,OH,Kyger Creek,2876,2,Kyger Creek 2,Gallia County,1137291.65
Mid-Atlantic,OH,Kyger Creek,2876,3,Kyger Creek 3,Gallia County,1240721.42
Mid-Atlantic,OH,Kyger Creek,2876,4,Kyger Creek 4,Gallia County,1400202.61
Mid-Atlantic,OH,Kyger Creek,2876,5,Kyger Creek 5,Gallia County,1385764.43
Mid-Atlantic,OH,Bay Shore,2878,1,Bay Shore 1,Lucas County,0
Mid-Atlantic,OH,Richland Peaking Station,2880,CTG4,Richland Peaking Station CTG4,Defiance County,41437.39
Mid-Atlantic,OH,Richland Peaking Station,2880,CTG5,Richland Peaking Station CTG5,Defiance County,25109.28
Mid-Atlantic,OH,Richland Peaking Station,2880,CTG6,Richland Peaking Station CTG6,Defiance County,28339.68
Mid-Atlantic,OH,Hamilton Municipal Power Plant,2917,9,Hamilton Municipal Power Plant 9,Butler County,0
Central,OK,Horseshoe Lake,2951,6,Horseshoe Lake 6,Oklahoma County,70757.74
Central,OK,Horseshoe Lake,2951,7,Horseshoe Lake 7,Oklahoma County,93980.02
Central,OK,Horseshoe Lake,2951,8,Horseshoe Lake 8,Oklahoma County,128924.33
Central,OK,Horseshoe Lake,2951,9,Horseshoe Lake 9,Oklahoma County,43111.59
Central,OK,Horseshoe Lake,2951,10,Horseshoe Lake 10,Oklahoma County,42479.48
Central,OK,Muskogee,2952,4,Muskogee 4,Muskogee County,2444485.06
Central,OK,Muskogee,2952,5,Muskogee 5,Muskogee County,1878937.58
Central,OK,Muskogee,2952,6,Muskogee 6,Muskogee County,2704363.13
Central,OK,Mustang,2953,3,Mustang 3,Canadian County,68538.98
Central,OK,Mustang,2953,4,Mustang 4,Canadian County,109120.4
Central,OK,Mustang,2953,5A-1,Mustang 5A-1,Canadian County,381.59
Central,OK,Mustang,2953,5A-2,Mustang 5A-2,Canadian County,381.59
Central,OK,Mustang,2953,5B-1,Mustang 5B-1,Canadian County,455.6
Central,OK,Mustang,2953,5B-2,Mustang 5B-2,Canadian County,459.17
Central,OK,Mustang,2953,T10,Mustang T10,Canadian County,0
Central,OK,Mustang,2953,T11,Mustang T11,Canadian County,0
Central,OK,Mustang,2953,T12,Mustang T12,Canadian County,0
Central,OK,Mustang,2953,T6,Mustang T6,Canadian County,0
Central,OK,Mustang,2953,T7,Mustang T7,Canadian County,0
Central,OK,Mustang,2953,T8,Mustang T8,Canadian County,0
Central,OK,Mustang,2953,T9,Mustang T9,Canadian County,0
Central,OK,Seminole (2956),2956,1,Seminole (2956) 1,Seminole County,283358.83
Central,OK,Seminole (2956),2956,2,Seminole (2956) 2,Seminole County,372624.99
Central,OK,Seminole (2956),2956,3,Seminole (2956) 3,Seminole County,374822.28
Central,OK,Northeastern,2963,3302,Northeastern 3302,Rogers County,256375.62
Central,OK,Northeastern,2963,3313,Northeastern 3313,Rogers County,2479552.09
Central,OK,Northeastern,2963,3301A,Northeastern 3301A,Rogers County,469723.93
Central,OK,Northeastern,2963,3301B,Northeastern 3301B,Rogers County,444104.07
Central,OK,Southwestern,2964,8002,Southwestern 8002,Caddo County,14795.96
Central,OK,Southwestern,2964,8003,Southwestern 8003,Caddo County,276372.9
Central,OK,Southwestern,2964,8004,Southwestern 8004,Caddo County,11291.93
Central,OK,Southwestern,2964,8005,Southwestern 8005,Caddo County,13819.33
Central,OK,Southwestern,2964,801N,Southwestern 801N,Caddo County,2864.08
Central,OK,Southwestern,2964,801S,Southwestern 801S,Caddo County,2894.79
Central,OK,Tulsa,2965,1402,Tulsa 1402,Tulsa County,150662.54
Central,OK,Tulsa,2965,1404,Tulsa 1404,Tulsa County,142050.44
Central,OK,Weleetka,2966,4,Weleetka 4,Okfuskee County,0
Central,OK,Weleetka,2966,5,Weleetka 5,Okfuskee County,0
Central,OK,Weleetka,2966,6,Weleetka 6,Okfuskee County,0
Central,OK,Anadarko,3006,3,Anadarko 3,Caddo County,490.34
Central,OK,Anadarko,3006,4,Anadarko 4,Caddo County,253687.22
Central,OK,Anadarko,3006,5,Anadarko 5,Caddo County,302962.4
Central,OK,Anadarko,3006,6,Anadarko 6,Caddo County,293041.96
Central,OK,Anadarko,3006,7,Anadarko 7,Caddo County,77151.28
Central,OK,Anadarko,3006,8,Anadarko 8,Caddo County,72694.54
Central,OK,Anadarko,3006,9,Anadarko 9,Caddo County,62843.7
Central,OK,Anadarko,3006,10,Anadarko 10,Caddo County,58407.13
Central,OK,Anadarko,3006,11,Anadarko 11,Caddo County,65742.55
Central,OK,Mooreland,3008,1,Mooreland 1,Woodward County,33606.77
Central,OK,Mooreland,3008,2,Mooreland 2,Woodward County,264630.42
Central,OK,Mooreland,3008,3,Mooreland 3,Woodward County,161259.53
Mid-Atlantic,PA,Brunot Island Power Station,3096,3,Brunot Island Power Station 3,Allegheny County,17061.72
Mid-Atlantic,PA,Brunot Island Power Station,3096,2A,Brunot Island Power Station 2A,Allegheny County,18720.19
Mid-Atlantic,PA,Brunot Island Power Station,3096,2B,Brunot Island Power Station 2B,Allegheny County,19256.52
Mid-Atlantic,PA,Mountain,3111,031,Mountain 031,Cumberland County,3311
Mid-Atlantic,PA,Mountain,3111,032,Mountain 032,Cumberland County,4466
Mid-Atlantic,PA,Portland,3113,5,Portland 5,Northampton County,246.37
Mid-Atlantic,PA,Tolna,3116,031,Tolna 031,York County,350
Mid-Atlantic,PA,Tolna,3116,032,Tolna 032,York County,203
Mid-Atlantic,PA,Conemaugh,3118,1,Conemaugh 1,Indiana County,5845899.66
Mid-Atlantic,PA,Conemaugh,3118,2,Conemaugh 2,Indiana County,6237439.04
Mid-Atlantic,PA,Homer City,3122,1,Homer City 1,Indiana County,2644989.51
Mid-Atlantic,PA,Homer City,3122,2,Homer City 2,Indiana County,1172596.51
Mid-Atlantic,PA,Homer City,3122,3,Homer City 3,Indiana County,1927136.9
Mid-Atlantic,PA,Seward,3130,1,Seward 1,Indiana County,0
Mid-Atlantic,PA,Seward,3130,2,Seward 2,Indiana County,0
Mid-Atlantic,PA,Shawville,3131,1,Shawville 1,Clearfield County,246968.83
Mid-Atlantic,PA,Shawville,3131,2,Shawville 2,Clearfield County,331298.33
Mid-Atlantic,PA,Shawville,3131,3,Shawville 3,Clearfield County,474986.02
Mid-Atlantic,PA,Shawville,3131,4,Shawville 4,Clearfield County,346931.88
Mid-Atlantic,PA,Warren,3132,005,Warren 005,Warren County,5090.61
Mid-Atlantic,PA,Keystone,3136,1,Keystone 1,Armstrong County,5767789.76
Mid-Atlantic,PA,Keystone,3136,2,Keystone 2,Armstrong County,6905095.6
Mid-Atlantic,PA,New Castle,3138,3,New Castle 3,Lawrence County,185030.15
Mid-Atlantic,PA,New Castle,3138,4,New Castle 4,Lawrence County,195937.13
Mid-Atlantic,PA,New Castle,3138,5,New Castle 5,Lawrence County,273204.09
Mid-Atlantic,PA,"Brunner Island, LLC",3140,1,"Brunner Island, LLC 1",York County,631011.08
Mid-Atlantic,PA,"Brunner Island, LLC",3140,2,"Brunner Island, LLC 2",York County,1037784.83
Mid-Atlantic,PA,"Brunner Island, LLC",3140,3,"Brunner Island, LLC 3",York County,2327784.2
Mid-Atlantic,PA,"Martins Creek, LLC",3148,3,"Martins Creek, LLC 3",Northampton County,454117.22
Mid-Atlantic,PA,"Martins Creek, LLC",3148,4,"Martins Creek, LLC 4",Northampton County,804086.34
Mid-Atlantic,PA,"Montour, LLC",3149,1,"Montour, LLC 1",Montour County,1509552.99
Mid-Atlantic,PA,"Montour, LLC",3149,2,"Montour, LLC 2",Montour County,1515294.97
Mid-Atlantic,PA,Eddystone Generating Station,3161,3,Eddystone Generating Station 3,Delaware County,33944.34
Mid-Atlantic,PA,Eddystone Generating Station,3161,4,Eddystone Generating Station 4,Delaware County,17327.01
Mid-Atlantic,PA,Richmond,3168,91,Richmond 91,Philadelphia County,1006.4
Mid-Atlantic,PA,Richmond,3168,92,Richmond 92,Philadelphia County,1740.76
Mid-Atlantic,PA,Hunlock Creek Energy Center,3176,CT5,Hunlock Creek Energy Center CT5,Luzerne County,295375.45
Mid-Atlantic,PA,Hunlock Creek Energy Center,3176,CT6,Hunlock Creek Energy Center CT6,Luzerne County,291817.65
New England,RI,Manchester Street Station,3236,9,Manchester Street Station 9,Providence County,381258
New England,RI,Manchester Street Station,3236,10,Manchester Street Station 10,Providence County,440528
New England,RI,Manchester Street Station,3236,11,Manchester Street Station 11,Providence County,452792.25
Carolinas,SC,Darlington County,3250,1,Darlington County 1,Darlington County,1567.12
Carolinas,SC,Darlington County,3250,2,Darlington County 2,Darlington County,1210.84
Carolinas,SC,Darlington County,3250,3,Darlington County 3,Darlington County,4042.82
Carolinas,SC,Darlington County,3250,4,Darlington County 4,Darlington County,1365.58
Carolinas,SC,Darlington County,3250,5,Darlington County 5,Darlington County,2078.04
Carolinas,SC,Darlington County,3250,6,Darlington County 6,Darlington County,1322.85
Carolinas,SC,Darlington County,3250,7,Darlington County 7,Darlington County,2656.03
Carolinas,SC,Darlington County,3250,8,Darlington County 8,Darlington County,732.31
Carolinas,SC,Darlington County,3250,9,Darlington County 9,Darlington County,205.02
Carolinas,SC,Darlington County,3250,10,Darlington County 10,Darlington County,553.98
Carolinas,SC,Darlington County,3250,12,Darlington County 12,Darlington County,29238.19
Carolinas,SC,Darlington County,3250,13,Darlington County 13,Darlington County,37989.86
Carolinas,SC,W S Lee,3264,3,W S Lee 3,Anderson County,51894.33
Carolinas,SC,W S Lee,3264,11,W S Lee 11,Anderson County,0
Carolinas,SC,W S Lee,3264,12,W S Lee 12,Anderson County,0
Carolinas,SC,W S Lee,3264,7C,W S Lee 7C,Anderson County,43231.82
Carolinas,SC,W S Lee,3264,8C,W S Lee 8C,Anderson County,43355.36
Carolinas,SC,Hagood,3285,HAG4,Hagood HAG4,Charleston County,20400.62
Carolinas,SC,McMeekin,3287,MCM1,McMeekin MCM1,Lexington County,8543.26
Carolinas,SC,McMeekin,3287,MCM2,McMeekin MCM2,Lexington County,372100.89
Carolinas,SC,Urquhart,3295,URQ3,Urquhart URQ3,Aiken County,120610.26
Carolinas,SC,Urquhart,3295,URQ4,Urquhart URQ4,Aiken County,14014.61
Carolinas,SC,Urquhart,3295,URQ5,Urquhart URQ5,Aiken County,741765.04
Carolinas,SC,Urquhart,3295,URQ6,Urquhart URQ6,Aiken County,764523.99
Carolinas,SC,Wateree,3297,WAT1,Wateree WAT1,Richland County,1949952.34
Carolinas,SC,Wateree,3297,WAT2,Wateree WAT2,Richland County,1937528.56
Carolinas,SC,Williams,3298,WIL1,Williams WIL1,Berkeley County,2839902.25
Carolinas,SC,Williams,3298,WIL4,Williams WIL4,Berkeley County,1362.87
Carolinas,SC,Williams,3298,WIL5,Williams WIL5,Berkeley County,857.46
Carolinas,SC,Hilton Head Gas Turbine Site,3318,CT1,Hilton Head Gas Turbine Site CT1,Beaufort County,0
Carolinas,SC,Hilton Head Gas Turbine Site,3318,CT2,Hilton Head Gas Turbine Site CT2,Beaufort County,0
Carolinas,SC,Hilton Head Gas Turbine Site,3318,CT3,Hilton Head Gas Turbine Site CT3,Beaufort County,495
Carolinas,SC,Myrtle Beach Gas Turbine Site,3320,CT3,Myrtle Beach Gas Turbine Site CT3,Horry County,507
Carolinas,SC,Myrtle Beach Gas Turbine Site,3320,CT4,Myrtle Beach Gas Turbine Site CT4,Horry County,0
Carolinas,SC,Myrtle Beach Gas Turbine Site,3320,CT5,Myrtle Beach Gas Turbine Site CT5,Horry County,562
Central,SD,Aberdeen Generating Station,3338,2A,Aberdeen Generating Station 2A,Brown County,4617.75
Central,SD,Aberdeen Generating Station,3338,2B,Aberdeen Generating Station 2B,Brown County,5799.35
Central,SD,Huron,3344,**2A,Huron **2A,Beadle County,1763
Central,SD,Huron,3344,**2B,Huron **2B,Beadle County,1826
Tennessee,TN,Allen,3393,1,Allen 1,Shelby County,1374716.99
Tennessee,TN,Allen,3393,2,Allen 2,Shelby County,1530846.65
Tennessee,TN,Allen,3393,3,Allen 3,Shelby County,953635.7
Tennessee,TN,Allen,3393,ACC1,Allen ACC1,Shelby County,0
Tennessee,TN,Allen,3393,ACC2,Allen ACC2,Shelby County,0
Tennessee,TN,Allen,3393,ACT17,Allen ACT17,Shelby County,8.36
Tennessee,TN,Allen,3393,ACT18,Allen ACT18,Shelby County,9.74
Tennessee,TN,Allen,3393,ACT19,Allen ACT19,Shelby County,0
Tennessee,TN,Allen,3393,ACT20,Allen ACT20,Shelby County,104.95
Tennessee,TN,Bull Run,3396,1,Bull Run 1,Anderson County,3115116.39
Tennessee,TN,Cumberland,3399,1,Cumberland 1,Stewart County,5897306.21
Tennessee,TN,Cumberland,3399,2,Cumberland 2,Stewart County,4905657.56
Tennessee,TN,Cumberland,3399,A1,Cumberland A1,Stewart County,0
Tennessee,TN,Cumberland,3399,B1,Cumberland B1,Stewart County,0
Tennessee,TN,Gallatin,3403,1,Gallatin 1,Sumner County,1475839.82
Tennessee,TN,Gallatin,3403,2,Gallatin 2,Sumner County,1352630.11
Tennessee,TN,Gallatin,3403,3,Gallatin 3,Sumner County,1300546.59
Tennessee,TN,Gallatin,3403,4,Gallatin 4,Sumner County,1522200.16
Tennessee,TN,Gallatin,3403,GCT1,Gallatin GCT1,Sumner County,4
Tennessee,TN,Gallatin,3403,GCT2,Gallatin GCT2,Sumner County,8742
Tennessee,TN,Gallatin,3403,GCT3,Gallatin GCT3,Sumner County,8910
Tennessee,TN,Gallatin,3403,GCT4,Gallatin GCT4,Sumner County,8373
Tennessee,TN,Gallatin,3403,GCT5,Gallatin GCT5,Sumner County,42953.75
Tennessee,TN,Gallatin,3403,GCT6,Gallatin GCT6,Sumner County,40705.67
Tennessee,TN,Gallatin,3403,GCT7,Gallatin GCT7,Sumner County,34451.37
Tennessee,TN,Gallatin,3403,GCT8,Gallatin GCT8,Sumner County,41346.64
Tennessee,TN,John Sevier,3405,JCC1,John Sevier JCC1,Hawkins County,1716932.19
Tennessee,TN,John Sevier,3405,JCC2,John Sevier JCC2,Hawkins County,1791453.64
Tennessee,TN,John Sevier,3405,JCC3,John Sevier JCC3,Hawkins County,1843813.36
Tennessee,TN,Johnsonville,3406,1,Johnsonville 1,Humphreys County,456034.13
Tennessee,TN,Johnsonville,3406,2,Johnsonville 2,Humphreys County,474010.54
Tennessee,TN,Johnsonville,3406,3,Johnsonville 3,Humphreys County,506202.77
Tennessee,TN,Johnsonville,3406,4,Johnsonville 4,Humphreys County,508975.71
Tennessee,TN,Johnsonville,3406,5,Johnsonville 5,Humphreys County,0
Tennessee,TN,Johnsonville,3406,6,Johnsonville 6,Humphreys County,0
Tennessee,TN,Johnsonville,3406,7,Johnsonville 7,Humphreys County,0
Tennessee,TN,Johnsonville,3406,8,Johnsonville 8,Humphreys County,0
Tennessee,TN,Johnsonville,3406,9,Johnsonville 9,Humphreys County,0
Tennessee,TN,Johnsonville,3406,10,Johnsonville 10,Humphreys County,0
Tennessee,TN,Johnsonville,3406,AUX1,Johnsonville AUX1,Humphreys County,0
Tennessee,TN,Johnsonville,3406,AUX2,Johnsonville AUX2,Humphreys County,0
Tennessee,TN,Johnsonville,3406,JCT1,Johnsonville JCT1,Humphreys County,4530
Tennessee,TN,Johnsonville,3406,JCT10,Johnsonville JCT10,Humphreys County,2281
Tennessee,TN,Johnsonville,3406,JCT11,Johnsonville JCT11,Humphreys County,2298
Tennessee,TN,Johnsonville,3406,JCT12,Johnsonville JCT12,Humphreys County,1981
Tennessee,TN,Johnsonville,3406,JCT13,Johnsonville JCT13,Humphreys County,1039
Tennessee,TN,Johnsonville,3406,JCT14,Johnsonville JCT14,Humphreys County,877
Tennessee,TN,Johnsonville,3406,JCT15,Johnsonville JCT15,Humphreys County,1327
Tennessee,TN,Johnsonville,3406,JCT16,Johnsonville JCT16,Humphreys County,1097
Tennessee,TN,Johnsonville,3406,JCT17,Johnsonville JCT17,Humphreys County,34417.19
Tennessee,TN,Johnsonville,3406,JCT18,Johnsonville JCT18,Humphreys County,25706.48
Tennessee,TN,Johnsonville,3406,JCT19,Johnsonville JCT19,Humphreys County,31499.63
Tennessee,TN,Johnsonville,3406,JCT2,Johnsonville JCT2,Humphreys County,2247
Tennessee,TN,Johnsonville,3406,JCT20,Johnsonville JCT20,Humphreys County,69373.28
Tennessee,TN,Johnsonville,3406,JCT3,Johnsonville JCT3,Humphreys County,5357
Tennessee,TN,Johnsonville,3406,JCT4,Johnsonville JCT4,Humphreys County,5407
Tennessee,TN,Johnsonville,3406,JCT5,Johnsonville JCT5,Humphreys County,5065
Tennessee,TN,Johnsonville,3406,JCT6,Johnsonville JCT6,Humphreys County,2629
Tennessee,TN,Johnsonville,3406,JCT7,Johnsonville JCT7,Humphreys County,5045
Tennessee,TN,Johnsonville,3406,JCT8,Johnsonville JCT8,Humphreys County,3247
Tennessee,TN,Johnsonville,3406,JCT9,Johnsonville JCT9,Humphreys County,2051
Tennessee,TN,Kingston,3407,1,Kingston 1,Roane County,627948.86
Tennessee,TN,Kingston,3407,2,Kingston 2,Roane County,635239.97
Tennessee,TN,Kingston,3407,3,Kingston 3,Roane County,495543.93
Tennessee,TN,Kingston,3407,4,Kingston 4,Roane County,518719.25
Tennessee,TN,Kingston,3407,5,Kingston 5,Roane County,533750.8
Tennessee,TN,Kingston,3407,6,Kingston 6,Roane County,613987.26
Tennessee,TN,Kingston,3407,7,Kingston 7,Roane County,557436.16
Tennessee,TN,Kingston,3407,8,Kingston 8,Roane County,648624.39
Tennessee,TN,Kingston,3407,9,Kingston 9,Roane County,556275.81
Texas,TX,Laredo,3439,4,Laredo 4,Webb County,65179.49
Texas,TX,Laredo,3439,5,Laredo 5,Webb County,45884.08
Texas,TX,Nueces Bay,3441,8,Nueces Bay 8,Nueces County,588409.55
Texas,TX,Nueces Bay,3441,9,Nueces Bay 9,Nueces County,577944.04
Texas,TX,Victoria Power Station,3443,9,Victoria Power Station 9,Victoria County,563738.79
Texas,TX,Lake Hubbard,3452,1,Lake Hubbard 1,Dallas County,23451.52
Texas,TX,Lake Hubbard,3452,2,Lake Hubbard 2,Dallas County,156616.17
Texas,TX,Mountain Creek Generating Station,3453,6,Mountain Creek Generating Station 6,Dallas County,22286.72
Texas,TX,Mountain Creek Generating Station,3453,7,Mountain Creek Generating Station 7,Dallas County,30765.83
Texas,TX,Mountain Creek Generating Station,3453,8,Mountain Creek Generating Station 8,Dallas County,137908.56
Southwest,TX,Newman,3456,1,Newman 1,El Paso County,182903
Southwest,TX,Newman,3456,2,Newman 2,El Paso County,313793.04
Southwest,TX,Newman,3456,3,Newman 3,El Paso County,290622.8
Southwest,TX,Newman,3456,**4,Newman **4,El Paso County,581777.38
Southwest,TX,Newman,3456,**5,Newman **5,El Paso County,426566.22
Southwest,TX,Newman,3456,GT-6A,Newman GT-6A,El Paso County,136218.12
Southwest,TX,Newman,3456,GT-6B,Newman GT-6B,El Paso County,153477.96
Midwest,TX,Lewis Creek,3457,1,Lewis Creek 1,Montgomery County,772084
Midwest,TX,Lewis Creek,3457,2,Lewis Creek 2,Montgomery County,1021572.17
Midwest,TX,Sabine,3459,1,Sabine 1,Orange County,335269.8
Midwest,TX,Sabine,3459,3,Sabine 3,Orange County,725228.5
Midwest,TX,Sabine,3459,4,Sabine 4,Orange County,1569335.56
Midwest,TX,Sabine,3459,5,Sabine 5,Orange County,1075050.41
Texas,TX,Cedar Bayou,3460,CBY1,Cedar Bayou CBY1,Chambers County,956274.48
Texas,TX,Cedar Bayou,3460,CBY2,Cedar Bayou CBY2,Chambers County,830364.9
Texas,TX,Greens Bayou,3464,GBY5,Greens Bayou GBY5,Harris County,0
Texas,TX,Greens Bayou,3464,GBY73,Greens Bayou GBY73,Harris County,3174.17
Texas,TX,Greens Bayou,3464,GBY74,Greens Bayou GBY74,Harris County,1182.43
Texas,TX,Greens Bayou,3464,GBY81,Greens Bayou GBY81,Harris County,2167.81
Texas,TX,Greens Bayou,3464,GBY82,Greens Bayou GBY82,Harris County,1539.26
Texas,TX,Greens Bayou,3464,GBY83,Greens Bayou GBY83,Harris County,2721.39
Texas,TX,Greens Bayou,3464,GBY84,Greens Bayou GBY84,Harris County,1903.44
Texas,TX,Sam Bertron,3468,SRB1,Sam Bertron SRB1,Harris County,0
