Unit,Year,Afghanistan,Albania,Algeria,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,"Bonaire, Saint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cambodia,Canada,Cape Verde,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Côte d'Ivoire,Croatia,Cuba,Curaçao,Cyprus,Czech Republic,North Korea,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Faeroe Islands,Micronesia (Federated States of),Fiji,Finland,France,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Greece,Greenland,Grenada,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iraq,Ireland,Iran,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macao,Macedonia (Republic of),Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Norway,Occupied Palestinian Territory,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Bolivia,Poland,Portugal,Qatar,Cameroon,South Korea,Moldova,South Sudan,Sudan,Romania,Russian Federation,Rwanda,Saint Helena,Saint Lucia,Sint Maarten (Dutch part),Samoa,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,Spain,Sri Lanka,Saint Kitts and Nevis,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Suriname,Swaziland,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,Tanzania,USA,Uruguay,Uzbekistan,Vanuatu,Venezuela,Viet Nam,Wallis and Futuna Islands,Yemen,Zambia,Zimbabwe,KP Annex B,Non KP Annex B,OECD,Non-OECD,EU28,Africa,Asia,Central America,Europe,Middle East,North America,Oceania,South America,Bunkers,Statistical Difference,World
MtC/yr,1999,0.220952166,0.814,25.01853477,0.14,2.491751581,0.022,0.09,39.98643788,0.827974962,0.493,93.90374896,17.90966293,7.797551372,0.457,4.909419571,6.827900952,0.32511357,15.55436874,34.04631589,0.095,0.420939024,0.14,0.101190208,0.025664574,2.820400496,0.862,86.32162664,0.028,1.038,12.58086024,0.249501355,0.069,0.517,150.1209471,0.05,0.072,0.044,16.62316506,889.2289538,15.01840965,0.025,0.224,0.013,1.48444222,1.621,5.524491556,6.873076396,0.493967556,1.872487865,31.77990766,17.49437365,0.372876242,16.00696132,0.086,0.022,5.017447254,5.83106454,33.9785528,1.533879405,0.127,0.167875339,4.292322277,0.844692411,0.172,0.03,0.211523635,16.07485307,116.1775792,0.135,1.306501355,0.063,1.176237478,244.7823918,1.738389338,26.73079977,0.147,0.053,2.403669359,0.423502258,0.053,0.458,0.363,1.273885435,11.61299746,16.87450973,0.775456809,271.6247466,66.62161069,19.56368135,11.56598831,103.6099987,14.9439175,126.8017066,2.717846135,338.3843123,3.893387784,29.29121241,2.737261064,0.008,14.68946745,1.268243605,0.250904614,2.111891598,4.491875569,0.498,0.106625113,12.09152303,0.061834594,3.659257229,2.208094581,0.414,3.197,0.521875339,0.252313911,29.17226728,0.115,0.217,0.701497438,0.018,0.299,0.662,107.0754515,2.056556769,0.427077643,0.008,8.975744871,0.318564137,2.437237478,0.454,0.025,0.870570905,46.66792496,0.561,8.604958116,0.98210151,0.259250226,10.92226919,0.002,11.65651985,0.373,5.6107928,27.12622057,0.066,1.531196991,0.667,1.218215302,7.954902132,18.60716111,2.83188984,89.42479521,18.34702638,8.534681923,0.818256548,108.7132253,1.278536081,0.11575,1.26743925,24.20368402,412.932507,0.137313008,0.003,0.087,0.05736787,0.037,0.013,61.67480372,0.983507677,9.672518642,0.139,0.094,13.61094935,11.82881607,4.182162146,0.041,0.134,102.1609064,81.92591731,2.324664882,0.044,0.015,0.045,0.579209317,0.338,15.24480733,12.12928753,14.12975527,56.01044284,0.6865572,47.52484081,NaN,0.505031114,0.03,6.134490458,4.945478451,55.6629442,10.26338013,0.018,0.002,0.349190153,79.77927986,21.16339085,152.9763498,0.670818879,1591.771337,1.823424619,33.35276365,0.023,47.09674635,12.73417133,NaN,3.745813099,0.485314814,4.292507677,3834.049266,2639.313949,3596.214163,2877.149051,1136.503062,226.0740574,2010.971172,32.82214873,1687.913849,336.9969298,1849.129736,103.7112307,225.7430913,212.3134889,-154.4099274,6531.266776
MtC/yr,2000,0.209660277,0.824,23.86536102,0.143,2.596905273,0.024,0.094,38.67816712,0.952895742,0.649,95.57712385,18.08453686,8.053034934,0.455,5.081308582,7.506793535,0.318786699,15.13592655,34.60556476,0.108,0.429584418,0.141,0.104172219,0.068097855,3.739436105,1.031,88.48963974,0.028,1.253,12.34004541,0.28135829,0.074,0.539,156.2583897,0.059,0.073,0.048,15.86072443,914.1088362,15.34271713,0.028,0.285433919,0.013,1.472291608,1.764,5.408224692,7.080851308,1.310683412,1.940190913,34.63343732,18.87719046,0.217660048,14.82192974,0.093,0.028,5.34761845,5.612068116,38.3044767,1.54500198,0.124,0.164867838,4.192742184,0.94535677,0.188,0.034,0.227511942,15.5681037,114.8069622,0.155,1.274527886,0.067,1.228004715,245.8952214,1.6649962,28.10652231,0.145,0.052,2.665334681,0.440263563,0.04,0.439,0.373,1.346657562,10.99450692,15.98025671,0.800759766,281.0146722,72.59366376,19.57298361,12.33459405,100.781523,16.24437238,128.4846471,2.814953515,344.632768,4.148481758,36.44616377,2.8115638,0.008,14.56989015,1.256136215,0.253511942,1.937512469,4.221141921,0.505,0.113113064,12.77101302,0.059185619,3.217255576,2.367049661,0.445,3.29,0.509679145,0.233037435,33.99000726,0.123,0.224,0.701656263,0.021,0.304,0.734,108.5970704,2.043353166,0.474460268,0.007,9.164005459,0.361018337,2.740856381,0.448,0.023,0.829153049,46.92570993,0.606320553,8.831647939,1.015573397,0.189056532,20.67684418,0.002,11.52180266,0.453,5.933320154,28.77139035,0.068,1.560319003,0.727,0.99723883,8.209134304,19.74520617,3.003464422,86.54401213,18.02520347,9.433993009,0.913168076,121.5722936,0.975150655,0.12575,1.379476128,25.52903432,409.2838999,0.142113064,0.003,0.09,0.152218734,0.039,0.013,80.88245649,1.039657767,10.7479655,0.156,0.106,13.33414331,11.33546761,4.211270087,0.041,0.131,103.0924962,85.13265801,2.765779701,0.047,0.015,0.04,0.59820353,0.324,14.93585712,11.90281586,13.77770058,59.27558018,0.609190493,48.9257614,NaN,0.363365721,0.026,6.486373793,5.368538195,61.68936749,10.22532527,0.019,0.002,0.380565321,76.29307937,30.50984362,154.7656802,0.701677625,1637.719996,1.437541919,33.14837227,0.023,41.44951626,14.28277722,NaN,3.950385889,0.487187933,3.771337672,3893.070968,2765.273525,3682.966559,2975.377934,1142.831346,241.4114566,2093.578201,35.342762,1688.210828,371.2497686,1902.735457,105.6976043,220.1174158,215.0761785,-170.7211399,6702.699532
MtC/yr,2001,0.221636019,0.879,22.86590437,0.143,2.63960668,0.026,0.095,36.38390006,0.964164847,0.657,97.61701495,19.21147856,7.858264101,0.428,3.795124849,8.718304143,0.327863518,15.16384558,34.42385531,0.122,0.488475028,0.144,0.100713203,0.069343276,3.620026678,1.05,90.88084061,0.029,1.198,13.35243323,0.270656623,0.056,0.614,154.1035262,0.064,0.067,0.047,14.34949706,935.0829863,15.07955101,0.028,0.209,0.009,1.5463751,2.019,5.722352075,6.913806859,1.334654108,1.905633489,34.57051652,19.5592122,0.222818405,15.25129698,0.1,0.03,5.347649768,6.260772313,33.92270352,1.597828319,0.844,0.170848534,4.287081966,1.163586866,0.208,0.046,0.285466893,17.06857918,116.234296,0.185,1.302666939,0.069,1.019036697,250.4030645,1.837486979,28.75790729,0.147,0.053,2.856908142,0.46074783,0.041,0.435,0.423769956,1.530806859,10.31709533,16.42239597,0.781300265,282.6530333,81.26925764,23.07748974,12.97962725,107.786944,17.20042417,129.967759,2.886606703,340.635214,4.26049457,34.99418246,2.520647943,0.007,15.68905051,1.05412112,0.235466893,2.051398992,4.477683552,0.512,0.132272802,13.03870034,0.058587973,3.410514808,2.501671489,0.46,3.272,0.473656623,0.231202227,36.6176737,0.126,0.226,0.673611808,0.022,0.32,0.781,112.6166488,2.147905022,0.509711926,0.007,10.21448183,0.424091206,2.369062425,0.55,0.022,0.883400678,48.32954,0.512466893,9.438501008,1.07042489,0.177848534,23.31743704,0.002,11.88860348,0.368,5.487435162,29.2374978,0.069,1.894079823,0.875,1.032418044,7.349528292,19.18792664,2.336409295,85.57469129,17.93236239,11.24850829,0.907475846,122.4210087,1.033457615,0.14475,1.587260316,26.9860981,419.8265283,0.142697069,0.003,0.099,0.155002616,0.04,0.014,80.94292865,1.140890615,11.53863471,0.173,0.14,13.49402194,11.96412626,4.465965345,0.043,0.137,101.2938253,85.66921227,2.818576983,0.048,0.015,0.049,0.645020027,0.312,15.19713174,12.30234639,13.13883519,61.73868387,0.623768925,52.50471597,NaN,0.316297216,0.024,7.172648064,5.607334457,57.18590198,10.37111388,0.02,0.002,0.400677255,82.23273285,27.4571354,157.185453,0.829586866,1610.932039,1.372973751,33.5809738,0.024,46.93618803,16.24704825,0.004,4.371362032,0.514434583,3.414081708,3899.737204,2821.008693,3669.870039,3050.875859,1162.500055,239.9341516,2132.199067,36.937768,1725.957831,376.4873182,1877.814214,108.3524497,223.0620985,214.0667116,-74.0048345,6860.807775
MtC/yr,2002,0.290413442,1.023,24.40139772,0.145,3.438194609,0.026,0.101,33.9471107,0.83968559,0.665,98.85619373,19.69064907,8.090024426,0.43,4.278705837,9.057142546,0.328549385,15.19573054,34.5099963,0.118,0.560365638,0.152,0.109636965,0.066852433,3.868068011,1.085,89.36540175,0.031,1.161,12.59999011,0.273219487,0.058,0.602,155.8092516,0.075,0.067,0.046,14.87181665,1032.325136,14.97085878,0.028,0.157,0.008,1.69935487,1.899,6.019096809,7.086680225,1.286712716,1.957090639,33.73308666,18.73441648,0.245975382,15.16148695,0.109,0.028,5.751707185,6.755769107,34.32899836,1.618680225,1.358,0.16382923,4.157565975,1.20919435,0.198,0.039,0.240025203,17.75704689,114.8797757,0.193,1.24017051,0.079,0.91467897,245.8938589,1.973656903,28.66031597,0.147,0.056,2.983205673,0.482438714,0.042,0.431,0.491864049,1.634882874,10.77647556,16.14706452,0.815475307,285.9158437,83.94600655,23.55919139,12.56402455,108.5694117,16.18442515,130.3791863,2.784522052,348.5907604,4.481625008,40.06064432,2.134169472,0.011,15.82419499,1.34259888,0.307455447,2.058661099,4.433511197,0.52,0.131634102,12.9563874,0.060047443,3.439511953,2.713495623,0.414,2.982,0.336219487,0.229073076,36.08527642,0.162,0.231,0.667008386,0.023,0.341,0.787,112.9837816,2.255054585,0.544921316,0.01,10.39136371,0.419926405,2.498307534,0.48,0.021,0.708265528,48.13725394,0.653223523,9.489278944,1.089200094,0.189634102,25.49019331,0.002,11.64493658,0.315,6.887116481,30.8143136,0.068,1.584952127,0.951,1.055789009,7.350046782,19.14714572,2.818804823,83.44174221,18.98382327,11.10860692,0.907218708,126.5360301,1.105823062,0.1845,2.024036408,27.06110213,417.2930532,0.142268204,0.003,0.089,0.149434851,0.04,0.016,88.88678407,1.186096136,12.32888012,0.147,0.146,12.87464537,11.47693524,4.505514191,0.043,0.16,97.01257041,91.15914726,2.98763187,0.054,0.016,0.051,0.425936083,0.307,15.45887359,11.86095171,10.49087914,64.33782401,0.511172004,56.16158093,0.044,0.360936408,0.028,7.78910946,5.610979353,59.40308751,10.88690249,0.027,0.003,0.411536148,80.2947539,22.85632853,152.8496054,0.95168204,1622.175567,1.243923036,34.91904694,0.023,52.60546125,18.73942558,0.007,4.244959714,0.534951023,3.246999481,3910.329081,2956.932604,3691.482005,3175.77968,1156.06291,241.3078163,2264.097542,38.18670822,1715.423551,381.5238277,1891.131601,109.7477214,225.841918,219.2247238,-128.4649688,6958.02144
MtC/yr,2003,0.323982148,1.171,24.84939778,0.146,2.453157165,0.028,0.11,36.74144654,0.9431119,0.699,100.9077062,21.22386714,8.358821357,0.414,4.486136074,9.590786094,0.338801989,15.58741447,34.92172071,0.118,0.635256249,0.153,0.098560727,0.066896913,3.916538401,1.044,86.65623581,0.033,1.22,13.75940534,0.293206617,0.044,0.649,160.3701666,0.084,0.064,0.104,14.97931101,1215.15019,15.4826,0.036,0.25,0.009,1.781806961,1.401,6.382719574,6.920062818,1.287568812,2.06338289,34.67477458,19.14205578,0.260074447,16.54892422,0.115,0.032,5.802381491,7.300178085,39.97326504,1.756081271,1.641,0.196809926,4.663550361,1.329454773,0.2,0.039,0.282771438,19.8303411,116.8129803,0.21,1.259057903,0.079,1.019516098,246.1708146,2.029826827,29.77161082,0.145,0.059,2.908503204,0.503281064,0.053,0.427,0.466619945,1.81786232,11.7913108,16.90414383,0.813234645,298.0002755,86.47766594,24.77801351,12.45609262,112.9894864,17.03457364,134.1377522,2.911291921,350.8147958,4.634835742,44.84688872,1.797372233,0.011,16.27263482,1.468782423,0.293139305,2.112628181,5.05662365,0.527,0.141404963,13.31358748,0.062594852,3.436648413,2.841603031,0.418,3.084,0.458644668,0.245636396,42.68381381,0.138,0.23,0.726625991,0.023,0.352,0.835,120.0289438,2.185555677,0.582751333,0.01,10.23346348,0.506735658,2.669260758,0.511,0.018,0.766928594,49.07865684,0.744175008,9.959904933,1.183205469,0.205611581,27.64891782,0.001,11.98738597,0.349,8.741125841,32.06624385,0.069,1.658205469,1.076,1.100944654,7.124618194,19.16339652,3.005231287,86.90380981,17.58656883,11.27165856,1.009413414,126.2028706,1.2020381,0.206166667,2.260494545,28.26874808,426.4389604,0.139223161,0.003,0.098,0.149534275,0.042,0.018,89.11493292,1.311380505,13.1818955,0.15,0.155,8.485964297,11.57936003,4.440538916,0.044,0.162,110.0532937,92.24324041,2.989117945,0.054,0.018,0.054,0.419852139,0.284,15.61800044,12.18452543,14.62373692,66.73211569,0.562825201,60.56671458,0.044,0.492557587,0.032,8.705986519,5.711093606,63.58160994,12.15069111,0.028,0.003,0.422314151,83.29242496,28.84200269,156.0046312,1.006066353,1635.185472,1.235761768,34.50818668,0.023,52.25346553,20.8179429,0.007,4.662254196,0.56647941,2.895289336,3970.390303,3232.574266,3748.463483,3454.501086,1181.16314,262.5469345,2484.416511,39.64780938,1755.013904,406.4386248,1915.747582,112.4255576,226.726645,229.0100357,-99.34950079,7332.625104
MtC/yr,2004,0.256947495,1.136,23.97737513,0.153,5.104239013,0.033,0.115,42.85852602,1.007421943,0.714,104.5865024,21.30255076,8.754955072,0.47,4.759581422,10.14242964,0.34552659,16.58493218,35.21858152,0.107,0.677146859,0.159,0.079279238,0.070188383,4.220102092,1.063,91.06854367,0.034,1.33,13.51218325,0.300193748,0.054,0.667,159.8888644,0.09,0.064,0.103,16.11558618,1398.988651,14.88848575,0.039,0.259,0.015,1.855350551,2.002,6.289507575,6.786558604,1.350919937,2.125477907,34.86881152,19.5747781,0.315914036,15.04097529,0.111,0.031,4.931684064,7.856398684,40.70516744,1.706785759,1.423,0.208790622,4.717955956,1.407920227,0.204,0.039,0.365715992,18.82139616,117.0654332,0.208,1.270945296,0.08,1.16709547,242.3571259,1.951996751,29.89356469,0.159,0.056,3.118214779,0.520123414,0.055,0.444,0.53503614,1.976898305,11.34505968,16.48641952,0.846408159,312.6488084,92.8156441,31.01392007,12.58999483,120.6576675,16.01504331,135.2422997,2.885977969,349.3548369,5.095383984,46.68670289,2.030020196,0.012,17.22378054,1.584831196,0.373021482,2.115435676,4.696421266,0.541,0.164774992,13.63423414,0.062604097,3.593702156,3.216493328,0.468,3.052,0.488364051,0.250774992,44.23799538,0.182,0.239,0.697946651,0.024,0.378,0.843,120.3055773,2.339169214,0.636896866,0.01,11.83465066,0.508882777,3.376427213,0.535,0.018,0.719995229,49.52328491,0.686715992,9.843045304,1.194940633,0.220589059,28.38091079,0.001,12.10071249,0.599,7.530351598,35.46928893,0.069,1.558881266,1.224,1.1062405,8.612321136,19.86101323,3.007185108,88.02918902,18.34621334,11.65674945,1.050781183,130.6238484,1.259122407,0.2605,2.857034355,28.07708245,428.7293116,0.141178118,0.003,0.097,0.15689168,0.041,0.02,107.6923564,1.361492032,14.39351154,0.201,0.151,7.765,11.73339622,4.538936558,0.044,0.162,122.4178679,96.69368329,3.3150024,0.058,0.017,0.06,0.424768195,0.281,15.40484186,12.34396403,13.75126259,70.53919589,0.695217043,65.5681508,0.048,0.475963155,0.03,9.099335575,5.98432879,66.02325894,12.67660621,0.028,0.003,0.458681214,83.58499695,30.53151223,156.4420755,1.154928042,1666.654131,1.518503156,34.31196779,0.016,41.28493031,23.96292388,0.007,5.089038864,0.574317162,2.573293717,4009.116511,3524.358813,3792.235002,3741.240323,1183.944559,281.9573799,2714.161264,39.54819024,1763.252121,442.3353282,1947.024573,116.0089797,229.1854887,248.4931976,-88.84654169,7693.12198
MtC/yr,2005,0.360330273,1.16,29.05927675,0.157,5.187344321,0.035,0.117,44.05698128,1.19536845,0.742,105.4899595,21.66121176,9.35764738,0.475,5.221754622,10.62115117,0.360898971,16.93487838,34.28990219,0.115,0.646037469,0.159,0.103199534,0.069565672,4.379362426,1.117,93.36421179,0.036,1.329,13.80766778,0.306180879,0.042,0.757,157.4240253,0.12,0.064,0.109,16.63404553,1575.100557,16.44398341,0.038,0.265133075,0.017,1.825098266,2.046,6.410899,7.054488716,1.338934589,2.175810492,34.19610553,20.44724518,0.394460597,14.06443069,0.113,0.032,5.016430679,8.179610458,45.04413019,1.732879165,1.285,0.207771318,4.67694363,1.35238179,0.197,0.033,0.295034398,15.56905446,118.0784037,0.224,1.325832689,0.08,1.36926833,236.6876381,1.85682882,31.09309827,0.166,0.059,3.370588363,0.498,0.058,0.392,0.558779518,2.026891449,11.93540592,16.51199905,0.810290756,330.2799309,93.77181659,30.83525715,13.1289756,126.509269,15.42685756,135.162122,2.824941834,351.216243,5.577537821,50.30539817,2.275818485,0.017,19.42315462,1.504809022,0.37590366,2.138415653,4.545163655,0.549,0.193904393,14.10924808,0.062491559,3.845339531,3.288317777,0.499,3.076,0.470904393,0.234290052,47.07602909,0.164,0.245,0.727625399,0.023,0.392,0.899,127.1598331,2.339991812,0.602870985,0.01,12.4249738,0.483279718,3.147555024,0.63,0.017,0.83286008,48.45275151,0.766660546,10.2749928,1.165320129,0.193361757,28.84984562,0.001,11.88883954,0.748,8.042193281,36.77844885,0.071,1.839816368,1.196,1.034035427,10.02539496,19.99762386,3.294345916,87.79171563,18.96762339,13.83462857,0.980149876,125.3672662,1.347640202,0.249583333,2.736201552,27.55639113,433.5870263,0.141133075,0.003,0.1,0.155499738,0.044,0.021,108.0389628,1.511893423,13.61332661,0.188,0.126,8.279,11.71055877,4.620307468,0.044,0.162,113.2780704,100.6998178,3.257421957,0.054,0.018,0.06,0.433684251,0.278,14.69522668,12.49449721,13.61376303,70.1714235,0.660799294,66.67683951,0.048,0.469866539,0.031,10.38762183,6.077697782,71.20577371,13.163633,0.033,0.003,0.574388892,85.57142461,31.26485716,155.5679721,1.462910859,1673.582343,1.562719678,31.90364083,0.016,44.90665269,25.8894804,0.008,5.402522691,0.611917961,2.920208013,4017.075023,3766.321229,3799.889143,3983.507109,1177.576325,284.9550259,2917.479288,41.75775529,1763.458974,459.6896956,1958.350201,117.3756472,240.3276654,258.9832687,-57.96184875,7984.417672
MtC/yr,2006,0.448484171,1.063,27.34747859,0.149,6.032316346,0.039,0.121,47.65761625,1.202306223,0.741,107.1730003,20.93025778,10.67372817,0.454,5.119246777,11.72371633,0.365527415,17.70240455,33.85122504,0.121,1.012920953,0.178,0.10180287,0.072501308,4.745283381,1.128,93.3259738,0.039,1.293,14.14453344,0.370151152,0.051,0.818,155.7007757,0.129,0.068,0.111,17.45949201,1740.651751,16.97526002,0.044,0.302029031,0.018,1.901004539,1.859,6.475338154,7.431268701,1.395436944,2.227304807,34.49243746,20.78953356,0.423932944,16.22240156,0.112,0.031,5.30032807,7.785098422,48.04026151,1.834214779,1.297,0.151726728,4.486678263,1.451130167,0.185,0.033,0.327885606,18.66261414,115.2023076,0.225,1.130572578,0.084,1.663790629,239.8327324,2.500008047,30.69457147,0.171,0.063,3.388955157,0.516,0.059,0.352,0.568816721,1.869189634,11.43933305,16.33172251,0.858908743,351.2961822,94.62328603,26.79613826,12.97767318,137.4974218,16.96208584,133.6653847,3.117745218,344.6068373,5.602467774,55.39572112,2.548185232,0.019,20.02977382,1.478976384,0.411306458,2.274374002,4.037126638,0.556,0.199543547,14.37399511,0.063072249,3.930938165,3.242155299,0.442,2.983,0.454755759,0.243482487,45.19119923,0.207,0.257,0.731288926,0.025,0.388,0.99,130.6778484,2.567072052,0.65,0.01,12.93416921,0.522598612,3.487109329,0.636,0.012,0.690338117,47.14429647,0.738535247,10.2401967,1.204738562,0.187302304,26.87271679,0.001,11.98781321,0.618,10.65676236,39.22671928,0.072,1.983661311,1.175,1.074545744,9.391621395,18.15554405,4.072282379,91.32718945,17.67745001,17.24786229,1.024139161,127.0758488,1.372747626,0.273,2.997270275,28.41991261,449.9614449,0.141029031,0.003,0.1,0.162061748,0.045,0.023,117.7106899,1.206812875,14.67237587,0.2,0.168,8.399,11.62765257,4.673582425,0.045,0.162,121.6453777,98.3294868,3.218792739,0.055,0.018,0.06,0.474633069,0.277,14.64867645,12.38144877,14.4215027,72.27278049,0.718924324,67.85480209,0.049,0.409526747,0.035,11.6158976,6.168802554,76.83998877,13.47493162,0.039,0.002,0.673749763,90.82006315,33.26522782,154.9269228,1.604528558,1651.811213,1.800241981,32.66876692,0.013,45.99978576,27.05623173,0.008,5.754654731,0.609084096,2.828839855,4011.797289,4025.900939,3784.722876,4252.975352,1179.151108,295.7964377,3112.548816,44.26534771,1788.746671,492.5589495,1938.378837,119.0326179,246.3685508,273.4495444,-45.08980704,8266.057965
MtC/yr,2007,0.619089275,1.071,29.58514552,0.147,6.816622374,0.041,0.128,47.55265033,1.394039847,0.77,109.2837689,20.20527214,8.312846616,0.461,7.30623687,11.94498924,0.364183879,17.53928025,32.917959,0.13,1.178938531,0.199,0.101535651,0.081619571,4.769195394,1.154,97.41232314,0.041,2.268,15.18478007,0.448107839,0.051,0.942267825,162.1561795,0.138,0.069,0.126,19.29774288,1872.74854,16.80445036,0.028,0.327877438,0.018,2.153838854,1.784,6.83848937,7.25912626,1.570936682,2.312394405,34.98382475,17.32511387,0.46294111,14.91733277,0.126,0.042,5.664965114,8.595519026,50.73831566,1.868413665,1.308,0.156661759,5.478069788,1.59070813,0.188,0.038,0.311446376,18.2193403,112.6905995,0.223,1.116085756,0.096,1.737111446,232.5589962,2.625355166,31.27255263,0.174,0.065,3.376562972,0.537,0.063,0.426,0.644379282,2.346712469,11.89203535,15.97224576,0.953588267,379.4359965,102.9264803,16.78268452,12.99752897,140.0965701,17.13971246,131.1385332,2.624742074,354.8176782,5.850706436,58.19224826,2.603828112,0.014,20.435256,1.779005087,0.235705214,2.362190364,3.753497392,0.566,0.177316157,13.46608758,0.054793774,4.302202282,3.075555277,0.419,2.589,0.486747515,0.236423997,49.79687247,0.213,0.275,0.752195793,0.027,0.447,1.006,131.639045,3.296600437,0.614,0.011,13.70917598,0.596926388,3.492102459,0.644,0.012,0.70366507,47.10711258,0.799129419,10.00055846,1.241930982,0.195661759,25.77947735,0.001,12.51416228,0.634,11.77164939,42.53388807,0.071,1.935057368,1.669,1.114290449,11.57239037,19.31333927,3.323376055,91.25701235,16.99512248,17.16687444,1.556205739,134.648804,1.358775546,0.321,3.521186234,29.62873714,449.7076803,0.148877438,0.003,0.105,0.182443747,0.047,0.023,105.4877586,1.317315781,14.24286074,0.175,0.141,5.434,11.17605587,4.710687849,0.049,0.166,126.6307314,100.4731449,3.31640564,0.059,0.018,0.062,0.479495293,0.29,14.41497753,11.83401406,17.93626644,75.20103783,0.874534244,68.00385104,0.05,0.413960699,0.031,12.37696543,6.464069239,85.3882364,15.2538568,0.045,0.003,0.768372468,91.86711151,36.39110053,152.653379,1.558485089,1673.303374,1.62295607,32.59204967,0.027,43.66509767,27.4501206,0.008,5.654753044,0.50971807,2.683955833,4040.024612,4232.13521,3828.192167,4443.967654,1166.596292,307.4052822,3310.934811,45.85387835,1776.046754,491.7953026,1967.290599,120.9639032,251.8662917,289.1900063,-133.3625748,8427.987253
MtC/yr,2008,1.145832325,1.193,29.75759743,0.147,6.95578724,0.041,0.131,51.32128392,1.523502729,0.725,110.5481815,20.14363293,9.675382096,0.408,8.101104494,13.18439239,0.433680782,18.11955755,32.93095252,0.119,1.161248202,0.177,0.10939516,0.078506018,5.447229476,1.229,103.8059301,0.044,2.454,14.73056565,0.508398278,0.052,1.038478824,156.8793315,0.128,0.069,0.139,19.32824162,2012.879341,18.34784856,0.029,0.353805873,0.019,2.158968379,1.799,6.491620365,8.254925398,1.511009942,2.356493915,33.55181983,19.19435747,0.494223494,13.9766916,0.136,0.036,5.531936758,9.095249308,53.29841047,1.749085325,1.228,0.111631089,4.877906783,1.737190177,0.172,0.032,0.239562835,15.99585578,111.0236962,0.23,1.130927291,0.1,1.394754365,233.1934941,2.436102784,30.32547168,0.18,0.069,3.04801136,0.585136101,0.062,0.425,0.645680782,2.315693413,11.94769421,15.67635568,1.03573959,422.4866372,114.026214,25.15476244,12.90941742,145.990749,18.55356877,127.7461954,2.767040076,335.4927539,5.654452903,58.23700909,2.705161518,0.015,22.46131652,2.060117668,0.24538911,2.243101403,4.75602029,0.58,0.151034025,15.10411423,0.059908173,4.115678348,3.038280524,0.365,2.564,0.509980658,0.280699139,55.01646153,0.23,0.292,0.770672435,0.027,0.484,1.028,135.1814995,3.279662664,0.75,0.013,14.42713537,0.594956658,2.651514779,0.907,0.012,0.9236586,47.90371716,0.777562835,10.27721914,1.191390641,0.219174785,25.90971342,0.002,12.25519162,0.56,11.49309567,42.40072186,0.069,1.960070151,1.308,1.193462081,11.00769558,21.09715929,3.559126256,89.3690533,16.35467389,17.53741706,1.480971342,138.0410902,1.416588428,0.338916667,3.720326169,28.75693165,458.4591839,0.144805873,0.003,0.108,0.17548404,0.049,0.023,117.995745,1.293404354,14.13475427,0.189,0.146,9.854,11.32221356,4.966536932,0.051,0.164,134.8600317,91.83682274,3.271783924,0.059,0.018,0.062,0.528304209,0.299,13.84363964,12.20160694,18.25256438,70.78655799,0.787476261,68.11981954,0.055,0.415605349,0.033,12.07762199,6.641216466,84.71525538,15.46553863,0.049,0.003,0.833039392,88.90086675,42.07298292,148.7031219,1.620471696,1619.207227,2.238172613,33.66147107,0.026,48.63886713,30.90633603,0.006,6.011183165,0.574660456,2.106679797,3941.344657,4520.153734,3733.406457,4728.091934,1139.154613,321.5455574,3505.316504,45.94310506,1756.01124,529.310218,1911.466058,122.4165264,269.4891814,294.1218346,-55.90521553,8699.71501
