Vehicle Type,Engine Package,Model Year,Production (000),Production Share,2-Cycle MPG,Real-World MPG,Real-World MPG_City,Real-World MPG_Hwy,Real-World CO2 (g/mi),Real-World CO2_City (g/mi),Real-World CO2_Hwy (g/mi),Weight (lbs),Footprint (sq. ft.),Engine Displacement,Horsepower (HP),Acceleration (0-60 time in seconds),HP/Engine Displacement,HP/Weight (lbs),Ton-MPG (Real-World),Drivetrain - Front,Drivetrain - 4WD,Drivetrain - Rear,Transmission - Manual,Transmission - Automatic,Transmission - Lockup,Transmission - CVT (Hybrid),Transmission - Other,Transmission - CVT (Non-Hybrid)
"Sedan/Wagon","Port, Fixed Valve Timing, Multi-Valve","2011","170.112","0.029622","31.82684","25.10045","21.03830","29.37993","354.05737","422.42016","302.48545","3390.748","44.98847","165.5350","200.4122","8.7215","1.196355","0.057195","42.81072","0.746","0.035","0.218","0.075","0.000","0.859","0.000","0.000","0.065"
"Sedan/Wagon","Port, Fixed Valve Timing, Multi-Valve","2012","23.067","0.003120","32.49440","25.17620","22.06954","28.16737","352.99210","402.68175","315.50693","3339.879","42.84821","131.2373","159.8063","9.6044","1.203314","0.047200","42.23298","0.622","0.340","0.039","0.113","0.000","0.319","0.000","0.000","0.569"
"Sedan/Wagon","Port, Fixed Valve Timing, Multi-Valve","2013","10.597","0.001288","27.38352","21.75453","18.36921","25.26740","408.51265","483.79862","351.71798","3706.379","47.35704","217.7620","348.1578","8.0004","1.412399","0.089892","40.52947","0.587","0.000","0.413","0.413","0.000","0.587","0.000","0.000","0.000"
"Sedan/Wagon","Port, Fixed Valve Timing, Multi-Valve","2014","17.108","0.002240","27.01762","21.72407","17.67161","26.26838","409.08549","502.89695","338.31544","4000.000","49.98480","254.4800","392.7724","5.8267","1.487318","0.098193","43.73856","0.709","0.000","0.291","0.291","0.000","0.709","0.000","0.000","0.000"
"Sedan/Wagon","Port, Fixed Valve Timing, Multi-Valve","2015","14.872","0.001883","28.32808","22.59299","18.65603","26.87073","393.35215","476.36082","330.73157","4100.962","51.49976","213.5891","287.0574","6.8423","1.343901","0.070157","46.30417","0.798","0.202","0.000","0.000","0.000","1.000","0.000","0.000","0.000"
"Sedan/Wagon","Port, Fixed Valve Timing, Multi-Valve","2016","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Sedan/Wagon","Port, Fixed Valve Timing, Multi-Valve","2017","6.299","0.000903","26.47202","21.59610","17.78221","25.76481","411.50957","499.76916","344.92778","4086.839","51.50000","213.5830","287.0000","6.8244","1.343740","0.070365","44.10714","0.826","0.174","0.000","0.000","0.000","1.000","0.000","0.000","0.000"
"Sedan/Wagon","Port, Fixed Valve Timing, Multi-Valve","2018","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Sedan/Wagon","Port, Fixed Valve Timing, Multi-Valve","2019","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Sedan/Wagon","Port, Fixed Valve Timing, Multi-Valve","Prelim. 2020","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Truck SUV","Port, Fixed Valve Timing, Multi-Valve","1999","549.602","0.234645","22.24318","18.02003","16.19670","19.96216","493.17351","548.69202","445.19239","4164.353","-","183.9890","184.7878","10.8048","1.027843","0.044235","37.46113","0.000","0.815","0.185","0.110","0.000","0.890","0.000","0.000","0.000"
"Truck SUV","Port, Fixed Valve Timing, Multi-Valve","2000","508.821","0.201443","22.36375","18.01835","16.27230","19.81172","493.21931","546.14267","448.57296","4199.217","-","177.6367","177.5235","10.6153","1.022421","0.042372","37.75665","0.000","0.810","0.190","0.091","0.000","0.909","0.000","0.000","0.000"
"Truck SUV","Port, Fixed Valve Timing, Multi-Valve","2001","681.293","0.251717","21.95134","17.71222","15.67528","19.84346","501.74411","566.94373","447.85543","4222.391","-","188.8573","191.1028","10.0289","1.035875","0.045588","37.28423","0.000","0.869","0.131","0.057","0.000","0.943","0.000","0.000","0.000"
"Truck SUV","Port, Fixed Valve Timing, Multi-Valve","2002","688.485","0.191886","21.06968","16.96575","14.97687","19.00475","523.81994","593.38184","467.61984","4334.113","-","202.4383","197.3553","10.0039","0.992937","0.045954","36.64819","0.000","0.852","0.148","0.069","0.000","0.929","0.000","0.000","0.002"
"Truck SUV","Port, Fixed Valve Timing, Multi-Valve","2003","648.834","0.181679","21.18707","17.06105","14.82825","19.36486","520.89416","599.32905","458.92415","4361.163","-","214.2078","207.1265","9.6022","0.989621","0.047724","37.07373","0.000","0.811","0.189","0.027","0.000","0.949","0.000","0.000","0.023"
"Truck SUV","Port, Fixed Valve Timing, Multi-Valve","2004","600.662","0.147415","20.97188","16.84654","14.58235","19.14106","527.52659","609.43528","464.28995","4458.282","-","222.8626","218.1134","9.3601","1.005013","0.049330","37.42974","0.000","0.826","0.174","0.036","0.000","0.954","0.000","0.000","0.009"
